et_personid,et_personname,et_personname2,et_broker,et_brokerid,et_proid,et_earliest_year,et_latest_year,ibes_personid,ibes_personname,ibes_broker,match
97451,Tahira Afzal,Tahira Afzal,KeyBanc Capital Markets Inc.,31.0,35639866.0,2012,2013,1485.0,AFZAL         T,MCDONALD,exact_onetoone
97457,Matt Mishan,Matthew Mishan,KeyBanc Capital Markets Inc.,31.0,43566585.0,2020,2022,1485.0,MISHAN        M,MCDONALD,exact_onetoone
97503,Eli Lustgarten,Eli Lustgarten,Longbow Research LLC,269.0,36655163.0,2012,2015,375.0,LUSTGARTEN    E,LONGBOW,exact_onetoone
97541,Eric Hugel,Eric Hugel,"Stephens, Inc.",44.0,27404994.0,2012,2012,2206.0,HUGEL         E,STEPHENS,exact_onetoone
97568,Daniel Binder,Daniel Binder,Jefferies LLC,90.0,38761475.0,2013,2018,1261.0,BINDER        D,JEFFEREG,exact_onetoone
97600,Constance Maneaty,Constance Maneaty,BMO Capital Markets U.S. (Historical),210.0,52086047.0,2012,2014,364.0,MANEATY       C,GKM,exact_onetoone
97603,Gabriel Moreen,Gabriel Moreen,BofA Global Research,10.0,27565974.0,2013,2013,1534.0,MOREEN        G,MERRILL,exact_onetoone
97816,Edward Spehar,Edward Spehar,BofA Global Research,10.0,27481358.0,2012,2012,1534.0,SPEHAR        E,MERRILL,exact_onetoone
97819,John Nadel,John Nadel,Sterne Agee & Leach,1029.0,51436378.0,2013,2014,2209.0,NADEL         J,STERNE,exact_onetoone
97821,Steven Schwartz,Steven Schwartz,Raymond James & Associates,114.0,53409707.0,2014,2015,1929.0,SCHWARTZ      S,RAYMOND,exact_onetoone
97822,Thomas Gallagher,Thomas Gallagher,Credit Suisse,4.0,29092117.0,2013,2015,846.0,GALLAGHER     T,FBOSTON,exact_onetoone
97837,Alison Jacobowitz,Alison Jacobowitz,BofA Global Research,10.0,27542183.0,2012,2012,1534.0,JACOBOWITZ    A,MERRILL,exact_onetoone
97850,Andrew Lazar,Andrew Lazar,Barclays,9.0,53425325.0,2014,2022,10902.0,LAZAR         A,FRCLAYSC,exact_onetoone
97851,Andrew Wolf,Andrew Wolf,BB&T Capital Markets,175.0,30586240.0,2012,2014,2086.0,WOLF          A,SCOTT,exact_onetoone
97857,Scott Mushkin,Scott Mushkin,Jefferies LLC,90.0,58051147.0,2012,2012,1261.0,MUSHKIN       S,JEFFEREG,exact_onetoone
97968,Shlomo Rosenbaum,Shlomo Rosenbaum,Stifel,124.0,38015935.0,2014,2021,2213.0,ROSENBAUM     S,STIFEL,exact_onetoone
98014,Patrick Archambault,Patrick Archambault,Goldman Sachs,7.0,26859192.0,2012,2015,1020.0,ARCHAMBAULT   P,GOLDMAN,exact_onetoone
98090,Matthew Miksic,Matthew Miksic,Piper Sandler Companies,112.0,44945663.0,2012,2012,1859.0,MIKSIC        M,PIPER,exact_onetoone
98193,Alice  Longley,Alice Longley,Buckingham Research Group Inc.,64.0,53470206.0,2012,2013,356.0,LONGLEY       A,BUCK,exact_onetoone
98266,Olivia Tong,Olivia Tong Cheang,BofA Global Research,10.0,27482294.0,2013,2021,1534.0,TONG          O,MERRILL,exact_onetoone
98302,Jason Gere,Jason Gere,RBC Capital Markets,115.0,58813657.0,2012,2013,659.0,GERE          J,RBCDOMIN,exact_onetoone
98354,Pearce Hammond,Pearce Hammond,Simmons & Company International,1009.0,51649795.0,2012,2016,2120.0,HAMMOND       P,SIMMONS,exact_onetoone
98440,David Kistler,David Kistler,Simmons & Company International,1009.0,53510701.0,2012,2014,2120.0,KISTLER       D,SIMMONS,exact_onetoone
98442,Rehan Rashid,Rehan Rashid,FBR Capital Markets & Co.,24.0,30465485.0,2014,2014,3431.0,RASHID        R,FRIEDMAN,exact_onetoone
98443,Richard Tullis,Richard Tullis,"Capital One Securities, Inc.",185.0,32988583.0,2015,2019,2082.0,TULLIS        R,SCOAST,exact_onetoone
98444,Ronald Mills,Ronald Mills,"Johnson Rice & Company, L.L.C.",773.0,31160260.0,2012,2015,1284.0,MILLS         R,JOHNRICE,exact_onetoone
98445,Subash Chandra,Subhasish Chandra,Jefferies LLC,90.0,38763247.0,2012,2012,1261.0,CHANDRA       S,JEFFEREG,exact_onetoone
98590,Jayson Bedford,Jayson Bedford,Raymond James & Associates,114.0,53374905.0,2021,2022,1929.0,BEDFORD       J,RAYMOND,exact_onetoone
98597,William Plovanic,William Plovanic,Canaccord Genuity,170.0,33418364.0,2012,2012,406.0,PLOVANIC      W,CANACCOR,exact_onetoone
98741,Mark Weintraub,Mark Weintraub,Buckingham Research Group Inc.,64.0,51507931.0,2013,2018,356.0,WEINTRAUB     M,BUCK,exact_onetoone
98836,Tycho Peterson,Tycho Peterson,J.P. Morgan,8.0,26858493.0,2012,2021,1243.0,PETERSON      T,JPMORGAN,exact_onetoone
98841,Joel Fishbein,Joel Fishbein,Lazard Capital Markets,812.0,53427452.0,2013,2013,1385.0,FISHBEIN      J,LAZARD,exact_onetoone
98860,Sanjay Sakhrani,Sanjay Sakhrani,"Keefe, Bruyette, & Woods",94.0,53498931.0,2012,2022,1308.0,SAKHRANI      S,KEEFE,exact_onetoone
98862,Scott Valentin,Scott Valentin,FBR Capital Markets & Co.,24.0,30466837.0,2013,2013,3431.0,VALENTIN      S,FRIEDMAN,exact_onetoone
98868,Gregory Gilbert,Gregory Gilbert,BofA Global Research,10.0,27442894.0,2012,2012,1534.0,GILBERT       G,MERRILL,exact_onetoone
98891,Karin Ford,Karin Ford,KeyBanc Capital Markets Inc.,31.0,33774156.0,2012,2014,1485.0,FORD          K,MCDONALD,exact_onetoone
98895,Richard Anderson,Richard Anderson,BMO Capital Markets U.S. (Historical),210.0,33771603.0,2012,2013,364.0,ANDERSON      R,GKM,exact_onetoone
98898,John Roberts,John Ezekiel Roberts,Buckingham Research Group Inc.,64.0,51508446.0,2012,2012,356.0,ROBERTS       J,BUCK,exact_onetoone
98946,Michael Yee,Michael Yee,RBC Capital Markets,115.0,30463828.0,2013,2015,659.0,YEE           M,RBCDOMIN,exact_onetoone
99156,Ben Andrew,Benjamin Andrew,William Blair & Company L.L.C.,51.0,27401255.0,2012,2015,295.0,ANDREW        B,BLAIR,exact_onetoone
99161,David Gober,David Gober,Morgan Stanley,11.0,27711149.0,2013,2013,1595.0,GOBER         D,MORGAN,exact_onetoone
99163,James Marsh,James Marsh,Piper Sandler Companies,112.0,44794755.0,2014,2014,1859.0,MARSH         J,PIPER,exact_onetoone
99391,Keith Hughes,Keith Hughes,Truist Securities,261.0,36269886.0,2013,2021,1967.0,HUGHES        K,ROBINSON,exact_onetoone
99452,Robert Christensen,Robert Christensen,Buckingham Research Group Inc.,64.0,51507780.0,2012,2012,356.0,CHRISTENSEN   R,BUCK,exact_onetoone
99536,Andy Kaplowitz,Andrew Kaplowitz,Barclays,9.0,53269517.0,2012,2014,10902.0,KAPLOWITZ     A,FRCLAYSC,exact_onetoone
99537,Avram Fisher,Avram Fisher,BMO Capital Markets U.S. (Historical),210.0,38919014.0,2012,2012,364.0,FISHER        A,GKM,exact_onetoone
99541,Vance Edelson,Vance Edelson,Morgan Stanley,11.0,27712944.0,2012,2015,1595.0,EDELSON       V,MORGAN,exact_onetoone
99543,Frank Louthan,Frank Louthan,Raymond James & Associates,114.0,53344216.0,2012,2022,1929.0,LOUTHAN       F,RAYMOND,exact_onetoone
99749,David Barden,David Barden,BofA Global Research,10.0,53363181.0,2015,2022,1534.0,BARDEN        D,MERRILL,exact_onetoone
99753,Simon Flannery,Simon Flannery,Morgan Stanley,11.0,27712932.0,2012,2022,1595.0,FLANNERY      S,MORGAN,exact_onetoone
99797,Joseph Ritchie,Joseph Ritchie,Goldman Sachs,7.0,33423010.0,2012,2022,1020.0,RITCHIE       J,GOLDMAN,exact_onetoone
99826,Ross MacMillan,Ross MacMillan,Jefferies LLC,90.0,38763240.0,2013,2013,1261.0,MACMILLAN     R,JEFFEREG,exact_onetoone
99838,Michael Mueller,Michael Mueller,J.P. Morgan,8.0,26858474.0,2012,2022,1243.0,MUELLER       M,JPMORGAN,exact_onetoone
99962,Michael Rehaut,Michael Rehaut,J.P. Morgan,8.0,26858499.0,2013,2020,1243.0,REHAUT        M,JPMORGAN,exact_onetoone
100027,Carter Copeland,Carter Copeland,Barclays,9.0,53500406.0,2012,2016,10902.0,COPELAND      C,FRCLAYSC,exact_onetoone
100031,Howard Rubel,Howard Rubel,Jefferies LLC,90.0,27643259.0,2012,2016,1261.0,RUBEL         H,JEFFEREG,exact_onetoone
100033,Joseph Nadol,Joseph Nadol,J.P. Morgan,8.0,36311115.0,2012,2014,1243.0,NADOL         J,JPMORGAN,exact_onetoone
100035,Robert Spingarn,Robert Spingarn,Credit Suisse,4.0,29154009.0,2012,2020,846.0,SPINGARN      R,FBOSTON,exact_onetoone
100093,Nathan Isbee,Nathan Isbee,Stifel,124.0,38013007.0,2012,2015,2213.0,ISBEE         N,STIFEL,exact_onetoone
100094,Richard Moore,Richard Moore,RBC Capital Markets,115.0,30464124.0,2012,2016,659.0,MOORE         R,RBCDOMIN,exact_onetoone
100106,Rod Hall,Roderick Hall,J.P. Morgan,8.0,29325393.0,2012,2016,1243.0,HALL          R,JPMORGAN,exact_onetoone
100155,Carol Kemple,Carol Kemple,Hilliard Lyons,762.0,53078380.0,2016,2017,1098.0,KEMPLE        C,HILLIARD,exact_onetoone
100173,Steven Wieczynski,Steven Wieczynski,Stifel,124.0,38012547.0,2020,2020,2213.0,WIECZYNSKI    S,STIFEL,exact_onetoone
100191,Scot Ciccarelli,Scot Ciccarelli,RBC Capital Markets,115.0,30463510.0,2012,2019,659.0,CICCARELLI    S,RBCDOMIN,exact_onetoone
100202,Ralph Schackart,Ralph Schackart,William Blair & Company L.L.C.,51.0,27404886.0,2022,2022,295.0,SCHACKART     R,BLAIR,exact_onetoone
100307,Leo Mariani,Leo Mariani,RBC Capital Markets,115.0,30463172.0,2012,2014,659.0,MARIANI       L,RBCDOMIN,exact_onetoone
100424,Paul Ridzon,Paul Ridzon,KeyBanc Capital Markets Inc.,31.0,33774193.0,2012,2018,1485.0,RIDZON        P,MCDONALD,exact_onetoone
100472,Joe Box,Joe Box,KeyBanc Capital Markets Inc.,31.0,33774944.0,2014,2017,1485.0,BOX           J,MCDONALD,exact_onetoone
100485,Mark Miller,Mark Miller,William Blair & Company L.L.C.,51.0,27401416.0,2014,2014,295.0,MILLER        M,BLAIR,exact_onetoone
100529,Tuna Amobi,Tuna Amobi,CFRA Equity Research,247.0,47416918.0,2012,2016,38451.0,AMOBI         T,POORSTAN,exact_onetomore
100529,Tuna Amobi,Tuna Amobi,CFRA Equity Research,247.0,47416918.0,2012,2016,41769.0,AMOBI         T,CFRANOWM,exact_onetomore
100551,Thomas Eagan,Thomas Eagan,Collins Stewart LLC,144.0,45585827.0,2012,2012,3668.0,EAGAN         T,UNTERBUR,exact_onetoone
100555,Carl Kirst,Carl Kirst,BMO Capital Markets U.S. (Historical),210.0,46369570.0,2014,2014,364.0,KIRST         C,GKM,exact_onetoone
100602,Craig Berger,Craig Berger,FBR Capital Markets & Co.,24.0,38919643.0,2012,2012,3431.0,BERGER        C,FRIEDMAN,exact_onetoone
100614,Welles Fitzpatrick,Welles Fitzpatrick,"Johnson Rice & Company, L.L.C.",773.0,53833387.0,2012,2012,1284.0,FITZPATRICK   W,JOHNRICE,exact_onetoone
100705,Kenneth Bruce,Kenneth Bruce,BofA Global Research,10.0,27442870.0,2013,2015,1534.0,BRUCE         K,MERRILL,exact_onetoone
100730,Meredith Adler,Meredith Adler,Barclays,9.0,53269514.0,2012,2014,10902.0,ADLER         M,FRCLAYSC,exact_onetoone
100735,Manav Patnaik,Manav Patnaik,Barclays,9.0,53460403.0,2016,2021,10902.0,PATNAIK       M,FRCLAYSC,exact_onetoone
100818,Daniel Oppenheim,Daniel Oppenheim,Credit Suisse,4.0,45038529.0,2013,2013,846.0,OPPENHEIM     D,FBOSTON,exact_onetoone
100825,Nishu Sood,Nishchal Sood,Deutsche Bank,5.0,29085727.0,2013,2019,1382.0,SOOD          N,LAWRENCE,exact_onetoone
100882,Jeffrey Schreiner,Jeffrey Schreiner,Capstone Investments,226.0,43320685.0,2012,2012,5439.0,SCHREINER     J,CAPSTONE,exact_onetoone
101036,Michael Rose,Michael Rose,Raymond James & Associates,114.0,53374931.0,2017,2017,1929.0,ROSE          M,RAYMOND,exact_onetoone
101097,Bhavan Suri,Bhavanmit Suri,William Blair & Company L.L.C.,51.0,49522819.0,2013,2020,295.0,SURI          B,BLAIR,exact_onetoone
101131,Christopher King,Christopher King,Stifel,124.0,38016833.0,2012,2012,2213.0,KING          C,STIFEL,exact_onetoone
101174,Amir Rozwadowski,Amir Rozwadowski,Barclays,9.0,53425407.0,2015,2017,10902.0,ROZWADOWSKI   A,FRCLAYSC,exact_onetoone
101178,Richard Valera,Richard Valera,Needham & Company,35.0,30463013.0,2012,2012,1648.0,VALERA        R,NEEDHAM,exact_onetoone
101180,Biju Perincheril,Biju Perincheril,Jefferies LLC,90.0,39666443.0,2012,2014,1261.0,PERINCHERIL   B,JEFFEREG,exact_onetoone
101182,John Freeman,John Freeman,Raymond James & Associates,114.0,53428469.0,2014,2022,1929.0,FREEMAN       J,RAYMOND,exact_onetoone
101184,Joseph Allman,Joseph Allman,J.P. Morgan,8.0,29249605.0,2014,2014,1243.0,ALLMAN        J,JPMORGAN,exact_onetoone
101192,Dave Rodgers,David Rodgers,RBC Capital Markets,115.0,30463744.0,2012,2012,659.0,RODGERS       D,RBCDOMIN,exact_onetoone
101193,John Guinee,John Guinee,Stifel,124.0,38012595.0,2012,2018,2213.0,GUINEE        J,STIFEL,exact_onetoone
101201,Sanjiv Wadhwani,Sanjiv Wadhwani,Stifel,124.0,38012558.0,2013,2016,2213.0,WADHWANI      S,STIFEL,exact_onetoone
101202,Simona Jankowski,Simona Jankowski,Goldman Sachs,7.0,26859297.0,2012,2016,1020.0,JANKOWSKI     S,GOLDMAN,exact_onetoone
101214,Brendon Barnicle,Brendan Barnicle,Pacific Crest,110.0,53413877.0,2012,2014,1765.0,BARNICLE      B,PACCREST,exact_onetoone
101284,Hans Mosesmann,Hans Mosesmann,Raymond James & Associates,114.0,53465459.0,2014,2014,1929.0,MOSESMANN     H,RAYMOND,exact_onetoone
101322,David Magee,David Magee,Truist Securities,261.0,36269871.0,2012,2012,1967.0,MAGEE         D,ROBINSON,exact_onetoone
101384,Betty Chen,Betty Chen,Wedbush Securities Inc.,129.0,32447909.0,2013,2013,1738.0,CHEN          B,OLMSTEAD,exact_onetoone
101386,Brian Tunick,Brian Tunick,J.P. Morgan,8.0,26858554.0,2013,2014,1243.0,TUNICK        B,JPMORGAN,exact_onetoone
101390,Edward Yruma,Edward Yruma,KeyBanc Capital Markets Inc.,31.0,53077832.0,2015,2015,1485.0,YRUMA         E,MCDONALD,exact_onetoone
101391,Eric Beder,Eric Beder,Brean Capital,143.0,29196900.0,2013,2013,332.0,BEDER         E,BREAN,exact_onetoone
101394,Howard Tubin,Howard Tubin,RBC Capital Markets,115.0,30463378.0,2013,2013,659.0,TUBIN         H,RBCDOMIN,exact_onetoone
101401,Neely Tamminga,Neely Jane Tamminga,Piper Sandler Companies,112.0,37849846.0,2013,2014,1859.0,TAMMINGA      N,PIPER,exact_onetoone
101402,Randal Konik,Randal Konik,Jefferies LLC,90.0,49609629.0,2016,2019,1261.0,KONIK         R,JEFFEREG,exact_onetoone
101403,Richard Jaffe,Richard Jaffe,Stifel,124.0,38016451.0,2013,2016,2213.0,JAFFE         R,STIFEL,exact_onetoone
101469,Michael Worms,Michael Worms,BMO Capital Markets U.S. (Historical),210.0,33772149.0,2012,2012,364.0,WORMS         M,GKM,exact_onetoone
101485,Sheila McGrath,Sheila McGrath,"Keefe, Bruyette, & Woods",94.0,53458780.0,2012,2012,1308.0,MCGRATH       S,KEEFE,exact_onetoone
101512,Christopher Brendler,Christopher Brendler,Stifel,124.0,38016959.0,2012,2016,2213.0,BRENDLER      C,STIFEL,exact_onetoone
101543,Craig Mailman,Craig Mailman,KeyBanc Capital Markets Inc.,31.0,33774507.0,2012,2019,1485.0,MAILMAN       C,MCDONALD,exact_onetoone
101555,Robert Hopkins,Robert Hopkins,BofA Global Research,10.0,53377043.0,2012,2021,1534.0,HOPKINS       R,MERRILL,exact_onetoone
101609,R.J. Milligan,Richard Milligan,Raymond James & Associates,114.0,53428814.0,2012,2022,1929.0,MILLIGAN      R,RAYMOND,exact_onetoone
101627,Anthony Paolone,Anthony Paolone,J.P. Morgan,8.0,26858489.0,2017,2022,1243.0,PAOLONE       A,JPMORGAN,exact_onetoone
101639,Todd Thomas,Todd Thomas,KeyBanc Capital Markets Inc.,31.0,34010673.0,2012,2022,1485.0,THOMAS        T,MCDONALD,exact_onetoone
101668,Adrianne Shapira,Adrianne Shapira,Goldman Sachs,7.0,26859416.0,2012,2012,1020.0,SHAPIRA       A,GOLDMAN,exact_onetoone
101674,Michael Exstein,Michael Exstein,Credit Suisse,4.0,29091111.0,2012,2012,846.0,EXSTEIN       M,FBOSTON,exact_onetoone
101705,Jeffrey Dietert,Jeffrey Dietert,Simmons & Company International,1009.0,51314004.0,2013,2017,2120.0,DIETERT       J,SIMMONS,exact_onetoone
101707,Paul Cheng,Paul Cheng,Barclays,9.0,53425449.0,2012,2018,10902.0,CHENG         P,FRCLAYSC,exact_onetoone
101708,Paul Sankey,Paul Sankey,Deutsche Bank,5.0,27901339.0,2012,2012,1382.0,SANKEY        P,LAWRENCE,exact_onetoone
101714,Brian Modoff,Brian Modoff,Deutsche Bank,5.0,27812583.0,2012,2013,1382.0,MODOFF        B,LAWRENCE,exact_onetoone
101716,George Notter,George Notter,Jefferies LLC,90.0,38762967.0,2018,2018,1261.0,NOTTER        G,JEFFEREG,exact_onetoone
101827,James Ratcliffe,James Ratcliffe,Barclays,9.0,53559890.0,2012,2012,10902.0,RATCLIFFE     J,FRCLAYSC,exact_onetoone
101877,Mark Wiltamuth,Mark Wiltamuth,Morgan Stanley,11.0,27711333.0,2012,2013,1595.0,WILTAMUTH     M,MORGAN,exact_onetoone
101882,James Friedman,James Friedman,"Susquehanna Financial Group, LLLP",195.0,33040257.0,2013,2019,439.0,FRIEDMAN      J,SUSQUEH,exact_onetoone
101889,Christopher Horvers,Christopher Horvers,J.P. Morgan,8.0,47149722.0,2013,2022,1243.0,HORVERS       C,JPMORGAN,exact_onetoone
101890,Daniel Wewer,Daniel Wewer,Raymond James & Associates,114.0,53344370.0,2013,2015,1929.0,WEWER         D,RAYMOND,exact_onetoone
101892,Matthew Fassler,Matthew Fassler,Goldman Sachs,7.0,26859257.0,2012,2018,1020.0,FASSLER       M,GOLDMAN,exact_onetoone
101893,Michael Baker,Michael Baker,Deutsche Bank,5.0,27793070.0,2013,2018,1382.0,BAKER         M,LAWRENCE,exact_onetoone
101907,Patrick Ho,Patrick Ho,Stifel,124.0,38012779.0,2014,2022,2213.0,HO            P,STIFEL,exact_onetoone
101959,Richard Kugele,Richard Kugele,Needham & Company,35.0,29411856.0,2014,2014,1648.0,KUGELE        R,NEEDHAM,exact_onetoone
101985,Jack Aydin,Jack Aydin,KeyBanc Capital Markets Inc.,31.0,33774848.0,2012,2014,1485.0,AYDIN         J,MCDONALD,exact_onetoone
102129,Andrew Nowinski,Andrew Nowinski,Piper Sandler Companies,112.0,38920483.0,2013,2014,1859.0,NOWINSKI      A,PIPER,exact_onetoone
102139,Matthew Chesler,Matthew Chesler,Deutsche Bank,5.0,29085500.0,2012,2012,1382.0,CHESLER       M,LAWRENCE,exact_onetoone
102172,Edward Williams,Edward Williams,BMO Capital Markets U.S. (Historical),210.0,33772304.0,2013,2013,364.0,WILLIAMS      E,GKM,exact_onetoone
102225,David Mann,David Mann,"Johnson Rice & Company, L.L.C.",773.0,31160422.0,2013,2013,1284.0,MANN          D,JOHNRICE,exact_onetoone
102228,Akshay Jagdale,Akshay Jagdale,KeyBanc Capital Markets Inc.,31.0,54453610.0,2012,2012,1485.0,JAGDALE       A,MCDONALD,exact_onetoone
102230,Eric Katzman,Eric Katzman,Deutsche Bank,5.0,27901048.0,2012,2015,1382.0,KATZMAN       E,LAWRENCE,exact_onetoone
102231,Farha Aslam,Farha Aslam Ford,"Stephens, Inc.",44.0,27405314.0,2012,2017,2206.0,ASLAM         F,STEPHENS,exact_onetoone
102234,Timothy Ramey,Timothy Ramey,D.A. Davidson & Co.,180.0,30942772.0,2012,2013,691.0,RAMEY         T,DAVIDSON,exact_onetoone
102456,Mark Murphy,Mark Murphy,Piper Sandler Companies,112.0,46100615.0,2013,2014,1859.0,MURPHY        M,PIPER,exact_onetoone
102530,Kenneth Goldman,Kenneth Goldman,J.P. Morgan,8.0,49915975.0,2014,2022,1243.0,GOLDMAN       K,JPMORGAN,exact_onetoone
102716,Jonathan Atkin,Jonathan Atkin,RBC Capital Markets,115.0,30559784.0,2013,2022,659.0,ATKIN         J,RBCDOMIN,exact_onetoone
102744,Kevin McVeigh,Kevin McVeigh,Credit Suisse,4.0,43529726.0,2019,2021,846.0,MCVEIGH       K,FBOSTON,exact_onetoone
102746,Sara Gubins,Sara Gubins,BofA Global Research,10.0,27542873.0,2014,2016,1534.0,GUBINS        S,MERRILL,exact_onetoone
102788,Patrick O'Shaughnessy,Patrick O'Shaughnessy,Raymond James & Associates,114.0,53461529.0,2016,2021,1929.0,O'SHAUGHNESSY P,RAYMOND,exact_onetoone
102806,William Bremer,William Bremer,Maxim Group,147.0,38763530.0,2013,2013,376.0,BREMER        W,MAXIM,exact_onetoone
102808,Bradley Thomas,Bradley Thomas,KeyBanc Capital Markets Inc.,31.0,47285801.0,2016,2016,1485.0,THOMAS        B,MCDONALD,exact_onetoone
102809,David Strasser,David Strasser,Janney Montgomery Scott LLC,89.0,58972089.0,2013,2013,1237.0,STRASSER      D,JANNEY,exact_onetoone
102812,Gary Balter,Jonathan Balter,Credit Suisse,4.0,29090774.0,2012,2013,846.0,BALTER        G,FBOSTON,exact_onetoone
102822,Michael Kelter,Michael Kelter,Goldman Sachs,7.0,58205984.0,2012,2013,1020.0,KELTER        M,GOLDMAN,exact_onetoone
102859,Peter Keith,Peter Keith,Piper Sandler Companies,112.0,37850192.0,2013,2020,1859.0,KEITH         P,PIPER,exact_onetoone
102931,Jerry Revich,Jerry Revich,Goldman Sachs,7.0,27525917.0,2013,2022,1020.0,REVICH        J,GOLDMAN,exact_onetoone
103000,Keith Weiss,Keith Weiss,Morgan Stanley,11.0,27712093.0,2013,2022,1595.0,WEISS         K,MORGAN,exact_onetoone
103030,Bose George,Bose George,"Keefe, Bruyette, & Woods",94.0,53466660.0,2019,2020,1308.0,GEORGE        B,KEEFE,exact_onetoone
103083,William Loomis,William Loomis,Stifel,124.0,38014598.0,2012,2012,2213.0,LOOMIS        W,STIFEL,exact_onetoone
103156,Amanda Murphy,Amanda Murphy,William Blair & Company L.L.C.,51.0,44006560.0,2014,2015,295.0,MURPHY        A,BLAIR,exact_onetoone
103289,Joanne Wuensch,Joanne Wuensch,BMO Capital Markets U.S. (Historical),210.0,33772355.0,2012,2012,364.0,WUENSCH       J,GKM,exact_onetoone
103332,Andrew Kieley,Andrew Kieley,Deutsche Bank,5.0,29085306.0,2012,2012,1382.0,KIELEY        A,LAWRENCE,exact_onetoone
103397,Daniel Hofkin,Daniel Hofkin,William Blair & Company L.L.C.,51.0,44459695.0,2013,2018,295.0,HOFKIN        D,BLAIR,exact_onetoone
103485,Douglas Harter,Douglas Harter,Credit Suisse,4.0,29093195.0,2015,2020,846.0,HARTER        D,FBOSTON,exact_onetoone
103517,Aaron Rakers,Aaron Rakers,Stifel,124.0,54293786.0,2014,2014,2213.0,RAKERS        A,STIFEL,exact_onetoone
103544,David Ridley-Lane,David Ridley-Lane,BofA Global Research,10.0,47394576.0,2014,2022,1534.0,RIDLEY-LANE   D,MERRILL,exact_onetoone
103577,Ric Prentiss,Richard Prentiss,Raymond James & Associates,114.0,53344441.0,2015,2022,1929.0,PRENTISS      R,RAYMOND,exact_onetoone
103649,John Zolidis,John Zolidis,Buckingham Research Group Inc.,64.0,51882975.0,2016,2016,356.0,ZOLIDIS       J,BUCK,exact_onetoone
103689,TJ Schultz,Torrey Schultz,RBC Capital Markets,115.0,46425017.0,2013,2013,659.0,SCHULTZ       T,RBCDOMIN,exact_onetoone
103696,David Glick,David Glick,Buckingham Research Group Inc.,64.0,53465785.0,2013,2017,356.0,GLICK         D,BUCK,exact_onetoone
103712,Joan Storms,Joan Bogucki-Storms,Wedbush Securities Inc.,129.0,32449293.0,2013,2013,1738.0,STORMS        J,OLMSTEAD,exact_onetoone
103758,John Morris,John Morris,BMO Capital Markets U.S. (Historical),210.0,59398625.0,2013,2013,364.0,MORRIS        J,GKM,exact_onetoone
103824,Michael Weinstein,Michael Weinstein,J.P. Morgan,8.0,26858564.0,2012,2017,1243.0,WEINSTEIN     M,JPMORGAN,exact_onetoone
103848,Kimberly Gailun,Kimberly Weeks Gailun,J.P. Morgan,8.0,27630291.0,2012,2012,1243.0,GAILUN        K,JPMORGAN,exact_onetoone
103855,Stephanie Wissink,Stephanie Schiller Wissink,Piper Sandler Companies,112.0,37849857.0,2015,2017,1859.0,WISSINK       S,PIPER,exact_onetoone
